customer_id,purchase_frequency,total_amount,recency,customer_lifetime,clv
C0100035471,4,139.93,15,284,139.93
C0100035493,44,739.58,3,354,739.58
C0100035494,40,826.58,11,353,826.58
C0100035578,1,339.0,206,0,339.0
C0100035579,2,168.0,141,145,168.0
C0100035614,4,746.95,57,156,746.95
C0100035648,2,448.0,66,116,448.0
C0100035726,4,313.97,20,269,313.97
C0100035738,2,449.99,20,223,449.99
C0100035763,2,478.0,107,247,478.0
C0100035795,5,393.92,27,299,393.92
C0100035833,2,478.0,153,176,478.0
C0100035909,5,386.98,32,322,386.98
C0100036000,1,34.95,32,0,34.95
C0100036008,4,336.99,20,248,336.99
C0100036015,2,208.99,145,92,208.99
C0100036091,4,569.49,184,146,569.49
C0100036104,3,387.99,90,23,387.99
C0100036143,4,517.98,15,236,517.98
C0100036192,2,408.99,0,269,408.99
C0100036218,3,217.0,5,318,217.0
C0100036233,5,369.97,11,344,369.97
C0100036249,2,328.0,214,141,328.0
C0100036311,4,356.0,46,175,356.0
C0100036380,5,139.46,34,294,139.46
C0100036435,2,558.0,110,27,558.0
C0100036549,5,305.96,83,214,305.96
C0100036639,4,199.98,82,202,199.98
C0100036651,3,798.0,50,204,798.0
C0100036677,2,213.0,9,110,213.0
C0100036732,3,307.0,2,178,307.0
C0100036736,2,878.0,241,56,878.0
C0100036827,2,278.0,79,226,278.0
C0100036915,2,278.99,28,149,278.99
C0100037007,3,148.98,148,156,148.98
C0100037008,4,571.99,66,205,571.99
C0100037034,2,423.0,1,270,423.0
C0100037119,3,276.48,100,71,276.48
C0100037169,3,507.0,8,230,507.0
C0100037299,5,537.93,88,249,537.93
C0100037312,22,429.28999999999996,10,352,429.28999999999996
C0100037356,3,408.98,32,300,408.98
C0100037472,15,976.89,8,353,976.89
C0100037528,34,910.14,13,344,910.14
C0100037561,11,495.40000000000003,31,300,495.40000000000003
C0100037581,3,304.99,25,53,304.99
C0100037658,1,189.0,177,0,189.0
C0100037664,1,29.99,307,0,29.99
C0100037745,3,96.48,0,357,96.48
C0100037767,3,202.99,22,336,202.99
C0100037812,3,175.98,22,175,175.98
C0100037862,3,572.95,39,165,572.95
C0100037915,3,254.99,84,275,254.99
C0100038005,1,249.0,141,0,249.0
C0100038042,1,179.0,327,0,179.0
C0100038099,4,256.99,0,354,256.99
C0100038179,3,427.0,67,152,427.0
C0100038262,32,541.7,7,355,541.7
C0100038323,4,598.9300000000001,4,360,598.9300000000001
C0100038389,3,477.95,241,90,477.95
C0100038418,3,428.98,56,252,428.98
C0100038498,4,786.99,49,132,786.99
C0100038543,3,1261.99,52,154,1261.99
C0100038564,4,487.98,210,153,487.98
C0100038651,4,37.96,25,248,37.96
C0100038670,3,437.0,119,63,437.0
C0100038720,1,139.99,316,0,139.99
C0100038752,3,138.98000000000002,180,115,138.98000000000002
C0100038810,16,896.9,28,316,896.9
C0100038864,4,188.92000000000002,12,270,188.92000000000002
C0100038886,20,671.72,15,346,671.72
C0100038928,30,798.24,19,334,798.24
C0100038977,66,2024.8899999999999,4,360,2024.8899999999999
C0100038998,5,182.92000000000002,142,209,182.92000000000002
C0100039015,4,248.99,80,192,248.99
C0100039107,6,218.47,17,308,218.47
C0100039145,3,247.99,118,240,247.99
C0100039207,13,909.41,1,346,909.41
C0100039265,38,958.64,10,349,958.64
C0100039284,32,1145.73,8,355,1145.73
C0100039329,1,449.0,153,0,449.0
C0100039372,12,492.87,22,293,492.87
C0100039446,1,119.0,120,0,119.0
C0100039483,3,377.95,125,204,377.95
C0100039565,3,352.95,113,183,352.95
C0100039612,4,172.94,58,282,172.94
C0100039696,3,357.0,90,227,357.0
C0100039781,1,34.99,15,0,34.99
C0100039837,4,221.94,69,172,221.94
C0100039889,27,549.76,20,339,549.76
C0100039911,42,861.58,26,338,861.58
C0100039994,11,68.89,40,296,68.89
C0100040044,1,59.0,225,0,59.0
C0100040076,3,792.99,174,65,792.99
C0100040121,3,298.98,152,50,298.98
C0100040156,3,188.94,21,193,188.94
C0100040250,4,170.48,27,222,170.48
C0100040254,2,433.0,73,231,433.0
C0100040305,3,407.0,191,130,407.0
C0100040360,3,197.95,56,274,197.95
C0100040395,2,68.99,325,15,68.99
C0100040479,3,252.0,28,212,252.0
C0100040508,4,220.47,19,183,220.47
C0100040510,28,782.71,25,333,782.71
C0100040527,9,55.910000000000004,50,313,55.910000000000004
C0100040555,1,59.0,294,0,59.0
C0100040621,4,283.97,58,261,283.97
C0100040650,3,118.97999999999999,282,74,118.97999999999999
C0100040713,1,219.0,357,0,219.0
C0100040726,15,943.9,2,351,943.9
C0100040738,1,249.0,48,0,249.0
C0100040807,4,138.97,3,142,138.97
C0100040855,3,484.98,21,341,484.98
C0100040943,3,287.0,57,162,287.0
C0100040981,1,219.0,329,0,219.0
C0100041032,3,377.99,183,171,377.99
C0100041069,3,412.99,150,61,412.99
C0100041081,4,203.97,180,153,203.97
C0100041174,2,183.0,56,212,183.0
C0100041211,3,326.94,28,299,326.94
C0100041228,2,308.0,24,4,308.0
C0100041311,48,1015.48,15,340,1015.48
C0100041325,11,543.42,4,359,543.42
C0100041354,3,467.0,47,192,467.0
C0100041423,32,808.12,10,352,808.12
C0100041438,15,935.89,10,348,935.89
C0100041503,3,86.97999999999999,225,136,86.97999999999999
C0100041585,31,613.21,3,356,613.21
C0100041645,3,377.95,54,187,377.95
C0100041651,1,59.99,356,0,59.99
C0100041742,3,432.99,60,141,432.99
C0100041761,2,148.99,149,153,148.99
C0100041801,2,88.99000000000001,114,75,88.99000000000001
C0100041884,2,249.98000000000002,294,16,249.98000000000002
C0100041949,2,1038.0,28,16,1038.0
C0100042039,5,1281.99,42,281,1281.99
C0100042188,1,89.0,232,0,89.0
C0100042244,1,69.99,233,0,69.99
C0100042285,1,69.0,274,0,69.0
C0100042353,4,186.94,16,308,186.94
C0100042361,2,588.0,116,227,588.0
C0100042400,1,34.99,261,0,34.99
C0100042407,5,532.98,111,250,532.98
C0100042431,4,156.93,37,195,156.93
C0100042437,2,188.95,250,111,188.95
C0100042446,2,258.0,196,21,258.0
C0100042488,3,657.99,53,247,657.99
C0100042563,2,143.99,141,20,143.99
C0100042609,4,220.97,53,284,220.97
C0100042699,5,287.48,24,324,287.48
C0100042759,2,187.99,28,61,187.99
C0100042826,43,1768.58,1,360,1768.58
C0100042873,57,1196.48,4,356,1196.48
C0100042882,1,169.0,251,0,169.0
C0100042941,2,668.0,82,157,668.0
C0100043022,4,253.97,60,90,253.97
C0100043040,3,342.99,120,224,342.99
C0100043053,3,127.0,77,286,127.0
C0100043062,2,148.0,88,58,148.0
C0100043115,5,316.49,17,296,316.49
C0100043161,4,297.98,36,327,297.98
C0100043209,1,49.0,36,0,49.0
C0100043281,1,299.0,294,0,299.0
C0100043364,4,507.94,100,107,507.94
C0100043458,4,372.98,101,175,372.98
C0100043502,4,360.98,121,167,360.98
C0100043509,5,292.96999999999997,44,288,292.96999999999997
C0100043511,4,246.94,157,196,246.94
C0100043567,21,532.33,21,342,532.33
C0100043618,28,725.22,22,341,725.22
C0100043623,3,382.0,84,137,382.0
C0100043628,3,247.99,58,285,247.99
C0100043632,41,733.59,8,334,733.59
C0100043633,15,913.38,3,351,913.38
C0100043696,3,162.98000000000002,70,247,162.98000000000002
C0100043705,2,158.0,274,26,158.0
C0100043762,3,517.99,206,63,517.99
C0100043775,2,188.0,266,78,188.0
C0100043861,2,538.0,51,277,538.0
C0100043932,2,313.0,244,50,313.0
C0100043950,2,193.99,55,272,193.99
C0100044012,27,930.71,7,357,930.71
C0100044097,21,804.8199999999999,22,339,804.8199999999999
C0100044117,2,141.99,51,157,141.99
C0100044229,3,228.98,148,206,228.98
C0100044303,2,248.0,0,247,248.0
C0100044323,3,174.98,29,307,174.98
C0100044359,2,278.0,184,135,278.0
C0100044375,4,74.46000000000001,24,335,74.46000000000001
C0100044462,3,258.98,32,310,258.98
C0100044467,4,316.46,110,98,316.46
C0100044581,4,148.47,80,249,148.47
C0100044587,4,596.0,80,81,596.0
C0100044662,3,1167.0,112,88,1167.0
C0100044680,4,303.97,14,279,303.97
C0100044771,3,103.97,3,319,103.97
C0100044851,3,362.99,54,102,362.99
C0100044975,2,141.99,42,98,141.99
C0100045044,5,628.96,56,307,628.96
C0100045072,4,531.99,94,86,531.99
C0100045140,3,317.99,111,235,317.99
C0100045230,3,582.99,62,48,582.99
C0100045315,5,218.95,182,174,218.95
C0100045403,3,211.98000000000002,139,215,211.98000000000002
C0100045418,3,107.98,57,94,107.98
C0100045454,2,423.0,127,161,423.0
C0100045649,1,129.0,78,0,129.0
C0100045668,2,588.0,37,88,588.0
C0100045728,2,328.99,20,284,328.99
C0100045876,10,457.42,0,354,457.42
C0100045965,31,1169.22,25,279,1169.22
C0100046015,38,764.15,5,356,764.15
C0100046104,20,761.34,48,313,761.34
C0100046154,25,1571.28,1,334,1571.28
C0100046387,3,487.99,63,290,487.99
C0100046450,1,149.99,292,0,149.99
C0100046511,2,508.0,148,19,508.0
C0100046544,1,599.0,138,0,599.0
C0100046608,1,599.0,331,0,599.0
C0100046743,4,231.95,8,323,231.95
C0100046811,40,1077.09,28,336,1077.09
C0100046832,32,722.71,19,336,722.71
C0100046905,3,477.99,46,181,477.99
C0100046981,4,851.99,77,276,851.99
C0100047232,2,198.0,126,42,198.0
C0100047319,5,360.89,36,261,360.89
C0100047390,5,318.98,35,245,318.98
C0100047394,6,297.97,150,211,297.97
C0100047465,3,121.99000000000001,147,179,121.99000000000001
C0100047498,2,16.98,54,118,16.98
C0100047521,4,173.96,120,22,173.96
C0100047554,3,567.99,48,267,567.99
C0100047564,2,9.98,144,109,9.98
C0100047620,1,34.99,361,0,34.99
C0100047730,3,425.49,75,167,425.49
C0100047804,4,402.98,50,311,402.98
C0100047886,4,367.98,16,342,367.98
C0100047967,3,377.0,66,203,377.0
C0100047987,3,177.99,52,217,177.99
C0100048007,4,482.94,55,211,482.94
C0100048089,3,611.98,161,161,611.98
C0100048125,27,396.24,24,288,396.24
C0100048138,1,179.0,203,0,179.0
C0100048170,3,417.0,49,219,417.0
C0100048234,3,257.99,60,203,257.99
C0100048260,1,129.0,168,0,129.0
C0100048383,6,347.97,82,253,347.97
C0100048432,3,367.99,86,183,367.99
C0100048487,5,358.96000000000004,24,335,358.96000000000004
C0100048500,3,238.98000000000002,150,172,238.98000000000002
C0100048576,3,1543.99,51,270,1543.99
C0100048607,2,198.0,174,1,198.0
C0100048698,1,199.0,117,0,199.0
C0100048761,1,249.0,227,0,249.0
C0100048835,2,123.99000000000001,24,339,123.99000000000001
C0100048837,20,972.33,25,313,972.33
C0100048839,9,311.93,137,165,311.93
C0100048927,2,258.99,212,47,258.99
C0100049017,3,118.47999999999999,4,46,118.47999999999999
C0100049046,16,187.35,5,358,187.35
C0100049125,1,99.0,235,0,99.0
C0100049126,24,605.78,26,337,605.78
C0100049202,23,685.8100000000001,14,350,685.8100000000001
C0100049240,2,388.0,2,165,388.0
C0100049320,1,139.0,318,0,139.0
C0100049389,38,822.14,39,305,822.14
C0100049479,30,1570.74,23,336,1570.74
C0100049532,5,330.99,18,303,330.99
C0100049638,3,210.98,134,163,210.98
C0100049695,2,258.0,208,54,258.0
C0100049745,1,299.0,219,0,299.0
C0100049791,2,478.0,99,199,478.0
C0100049843,2,298.0,180,57,298.0
C0100049887,3,687.99,27,86,687.99
C0100049916,4,384.98,23,231,384.98
C0100049990,3,158.94,9,281,158.94
C0100050067,3,210.49,252,72,210.49
C0100050138,14,1006.41,65,282,1006.41
C0100050162,1,849.0,57,0,849.0
C0100050172,5,255.47,19,273,255.47
C0100050230,4,48.96,19,339,48.96
C0100050283,4,260.98,3,202,260.98
C0100050306,3,582.0,4,250,582.0
C0100050373,4,326.99,197,161,326.99
C0100050403,1,199.0,30,0,199.0
C0100050484,4,283.98,19,285,283.98
C0100050536,4,552.99,103,130,552.99
C0100050607,3,160.99,111,189,160.99
C0100050666,6,1314.99,30,301,1314.99
C0100050744,47,980.02,9,350,980.02
C0100050772,3,272.99,213,49,272.99
C0100050785,2,93.99,253,43,93.99
C0100050881,5,348.92,59,212,348.92
C0100050937,1,189.0,104,0,189.0
C0100051040,1,59.0,296,0,59.0
C0100051088,6,352.96,24,305,352.96
C0100051166,3,163.94,115,57,163.94
C0100051171,4,328.96999999999997,31,259,328.96999999999997
C0100051340,5,406.98,97,264,406.98
C0100051407,3,367.99,236,124,367.99
C0100051423,3,342.0,125,194,342.0
C0100051506,4,286.99,54,246,286.99
C0100051517,5,361.98,28,327,361.98
C0100051612,3,281.99,57,177,281.99
C0100051686,2,148.0,25,290,148.0
C0100051777,2,153.0,226,1,153.0
C0100051807,1,89.0,256,0,89.0
C0100051857,3,221.99,6,286,221.99
C0100051883,25,400.27,19,345,400.27
C0100051982,31,946.21,9,353,946.21
C0100052049,40,990.64,13,349,990.64
C0100052063,30,502.71999999999997,20,284,502.71999999999997
C0100052131,54,1031.96,4,359,1031.96
C0100052173,28,606.61,13,349,606.61
C0100052266,4,381.99,105,115,381.99
C0100052274,2,98.0,57,36,98.0
C0100052332,2,1098.0,173,187,1098.0
C0100052354,2,158.99,149,214,158.99
C0100052385,23,1042.81,25,336,1042.81
C0100052467,14,161.82000000000002,6,340,161.82000000000002
C0100052526,3,207.95,171,129,207.95
C0100052612,6,414.98,98,265,414.98
C0100052667,4,444.94,4,230,444.94
C0100052719,26,1486.75,6,299,1486.75
C0100052724,44,1185.6,6,354,1185.6
C0100052778,4,566.0,140,139,566.0
C0100052788,3,508.0,110,160,508.0
C0100052813,3,447.99,26,218,447.99
C0100053026,12,245.84,12,348,245.84
C0100053064,1,59.0,175,0,59.0
C0100053145,3,378.98,177,183,378.98
C0100053172,2,428.0,268,85,428.0
C0100053238,3,239.97000000000003,203,86,239.97000000000003
C0100053325,4,479.99,50,295,479.99
C0100053395,4,764.98,233,98,764.98
C0100053447,3,477.0,27,334,477.0
C0100053496,2,288.99,96,115,288.99
C0100053586,2,178.0,139,217,178.0
C0100053791,4,195.98000000000002,38,315,195.98000000000002
C0100053859,3,183.98,182,158,183.98
C0100053948,4,397.98,159,170,397.98
C0100054051,2,628.0,234,113,628.0
C0100054056,3,434.99,236,95,434.99
C0100054115,4,785.98,24,310,785.98
C0100054153,1,599.0,263,0,599.0
C0100054168,2,333.99,29,36,333.99
C0100054295,1,59.0,107,0,59.0
C0100054354,3,452.0,248,75,452.0
C0100054367,29,645.25,20,337,645.25
C0100054387,10,482.94,14,318,482.94
C0100054401,38,764.57,2,331,764.57
C0100054486,14,625.38,34,264,625.38
C0100054556,3,437.95,45,251,437.95
C0100054632,1,89.0,132,0,89.0
C0100054636,2,418.0,32,97,418.0
C0100054667,2,218.0,304,59,218.0
C0100054702,3,692.0,88,261,692.0
C0100054720,4,197.94,240,114,197.94
C0100054774,4,247.98000000000002,100,197,247.98000000000002
C0100054814,2,88.99000000000001,83,53,88.99000000000001
C0100054846,4,213.97,19,311,213.97
C0100054917,1,69.99,339,0,69.99
C0100054995,4,408.93,43,198,408.93
C0100055079,25,820.74,23,319,820.74
C0100055101,4,218.89,42,315,218.89
C0100055171,3,253.94,52,291,253.94
C0100055195,1,59.0,154,0,59.0
C0100055251,2,79.98,179,33,79.98
C0100055305,3,807.0,144,203,807.0
C0100055325,4,268.93,29,335,268.93
C0100055409,2,338.0,24,297,338.0
C0100055488,3,327.0,220,32,327.0
C0100055517,6,206.92000000000002,34,169,206.92000000000002
C0100055539,2,253.95,111,128,253.95
C0100055569,40,893.63,5,354,893.63
C0100055636,7,531.45,91,240,531.45
C0100055708,4,122.92,71,274,122.92
C0100055831,25,1849.24,1,326,1849.24
C0100055905,3,1212.99,3,357,1212.99
C0100055917,2,218.0,235,129,218.0
C0100055978,2,188.99,85,98,188.99
C0100055989,44,672.58,12,346,672.58
C0100056052,3,797.99,29,95,797.99
C0100056127,15,431.86,55,290,431.86
C0100056260,4,92.92,178,183,92.92
C0100056374,3,437.0,0,178,437.0
C0100056378,4,444.93,33,137,444.93
C0100056460,6,336.97,8,319,336.97
C0100056583,3,365.98,49,53,365.98
C0100056608,2,858.0,142,178,858.0
C0100056727,3,646.99,29,81,646.99
C0100056741,2,368.0,145,99,368.0
C0100056834,4,523.99,29,272,523.99
C0100056867,1,349.0,272,0,349.0
C0100057008,8,1085.97,29,278,1085.97
C0100057053,1,179.0,343,0,179.0
C0100057062,3,397.0,11,222,397.0
C0100057120,25,639.72,19,337,639.72
C0100057183,33,995.2,15,344,995.2
C0100057251,19,1003.79,11,314,1003.79
C0100057309,19,1093.3600000000001,26,271,1093.3600000000001
C0100057366,4,586.0,91,218,586.0
C0100057494,6,215.97,12,352,215.97
C0100057543,3,108.97999999999999,27,156,108.97999999999999
C0100057555,1,199.0,208,0,199.0
C0100057584,4,272.98,4,262,272.98
C0100057637,2,218.0,70,224,218.0
C0100057642,1,139.0,66,0,139.0
C0100057702,3,167.99,12,342,167.99
C0100057771,27,644.74,16,347,644.74
C0100057798,36,1165.68,3,348,1165.68
C0100057850,2,128.99,58,34,128.99
C0100057905,3,427.0,263,35,427.0
C0100057977,2,368.0,263,92,368.0
C0100058134,2,283.0,62,34,283.0
C0100058149,2,308.0,121,196,308.0
C0100058242,4,302.98,42,140,302.98
C0100058324,3,132.99,83,233,132.99
C0100058331,3,262.95,82,280,262.95
C0100058368,2,248.95,128,162,248.95
C0100058453,6,440.96,15,336,440.96
C0100058545,2,338.0,118,147,338.0
C0100058618,4,357.98,237,68,357.98
C0100058669,4,332.49,30,237,332.49
C0100058741,5,448.91999999999996,17,192,448.91999999999996
C0100058753,2,97.99,72,204,97.99
C0100058764,15,771.37,4,358,771.37
C0100058848,5,225.97,39,317,225.97
C0100058917,3,278.98,85,216,278.98
C0100058976,4,129.97,41,313,129.97
C0100058984,4,206.97,42,126,206.97
C0100059062,4,721.95,209,114,721.95
C0100059097,3,248.94,49,291,248.94
C0100059120,2,352.99,295,22,352.99
C0100059193,4,222.98000000000002,53,307,222.98000000000002
C0100059232,4,211.99,4,304,211.99
C0100059261,4,582.98,44,318,582.98
C0100059308,1,89.0,35,0,89.0
C0100059381,2,353.0,8,349,353.0
C0100059423,2,103.0,43,78,103.0
C0100059443,3,104.97,156,198,104.97
C0100059473,5,25.950000000000003,141,182,25.950000000000003
C0100059544,2,823.0,77,39,823.0
C0100059553,3,467.0,136,114,467.0
C0100059608,2,578.0,10,47,578.0
C0100059716,22,888.34,5,355,888.34
C0100059744,43,809.52,32,299,809.52
C0100059781,2,118.0,116,243,118.0
C0100059845,3,89.92999999999999,91,205,89.92999999999999
C0100059847,13,1353.92,26,329,1353.92
C0100059912,25,884.78,117,246,884.78
C0100059919,4,267.94,86,210,267.94
C0100059986,2,358.0,230,132,358.0
C0100060045,5,497.93,14,340,497.93
C0100060129,4,262.94,91,262,262.94
C0100060182,5,279.96,90,112,279.96
C0100060238,2,298.0,279,75,298.0
C0100060328,3,486.99,10,87,486.99
C0100060358,2,283.0,188,50,283.0
C0100060364,5,148.92000000000002,7,276,148.92000000000002
C0100060420,2,288.0,16,21,288.0
C0100060482,4,426.99,110,227,426.99
C0100060498,4,241.99,0,359,241.99
C0100060544,5,995.99,149,118,995.99
C0100060599,1,39.99,88,0,39.99
C0100060678,3,328.94,19,321,328.94
C0100060748,4,354.98,120,218,354.98
C0100060762,4,363.97,72,201,363.97
C0100060842,2,508.0,116,187,508.0
C0100060907,2,218.0,272,58,218.0
C0100060983,2,318.0,208,93,318.0
C0100061026,16,1441.35,24,330,1441.35
C0100061093,30,1127.71,2,358,1127.71
C0100061156,32,1340.64,19,344,1340.64
C0100061157,36,965.13,1,357,965.13
C0100061163,4,537.98,161,109,537.98
C0100061229,4,404.98,60,292,404.98
C0100061280,4,388.97,9,175,388.97
C0100061333,3,147.99,44,200,147.99
C0100061403,5,348.97,234,125,348.97
C0100061487,1,299.0,264,0,299.0
C0100061492,4,426.95,76,160,426.95
C0100061513,3,192.99,54,263,192.99
C0100061592,3,557.99,52,309,557.99
C0100061765,2,223.95,110,155,223.95
C0100061766,4,307.98,3,66,307.98
C0100061825,2,278.99,243,28,278.99
C0100061891,1,339.0,261,0,339.0
C0100062063,2,488.0,189,23,488.0
C0100062149,2,588.0,103,164,588.0
C0100062363,3,317.0,136,140,317.0
C0100062438,3,447.99,96,199,447.99
C0100062490,2,74.94,151,88,74.94
C0100062534,4,120.96000000000001,49,249,120.96000000000001
C0100062617,1,59.99,139,0,59.99
C0100062708,3,272.0,209,114,272.0
C0100062813,4,153.89,142,187,153.89
C0100062894,3,157.99,194,138,157.99
C0100062984,1,69.0,91,0,69.0
C0100062987,4,178.94,220,112,178.94
C0100063070,2,68.99,30,292,68.99
C0100063161,3,269.99,27,157,269.99
C0100063218,2,128.0,324,35,128.0
C0100063476,2,358.0,57,269,358.0
C0100063500,4,506.99,102,109,506.99
C0100063513,3,160.98,86,275,160.98
C0100063571,3,312.95,201,159,312.95
C0100063616,3,947.0,219,92,947.0
C0100063688,5,633.97,101,238,633.97
C0100063712,4,891.99,1,307,891.99
C0100063718,1,139.0,82,0,139.0
C0100063805,5,230.93,24,311,230.93
C0100063888,4,163.93,144,135,163.93
C0100063896,1,99.0,109,0,99.0
C0100063987,3,291.98,81,191,291.98
C0100064025,2,258.0,25,242,258.0
C0100064120,1,449.0,324,0,449.0
C0100064145,2,193.99,209,26,193.99
C0100064213,4,226.95,21,238,226.95
C0100064290,5,255.96,13,344,255.96
C0100064299,5,267.97,170,135,267.97
C0100064371,2,368.0,24,148,368.0
C0100064455,2,137.99,81,55,137.99
C0100064538,2,32.98,33,238,32.98
C0100064550,15,491.36,33,323,491.36
C0100064607,24,735.24,19,339,735.24
C0100064668,1,349.0,269,0,349.0
C0100064679,6,494.93,116,213,494.93
C0100064725,3,632.99,114,180,632.99
C0100064816,4,527.94,145,189,527.94
C0100064895,3,507.99,77,246,507.99
C0100064911,3,282.99,114,244,282.99
C0100064912,2,363.99,0,342,363.99
C0100065000,5,602.98,20,332,602.98
C0100065077,1,34.95,331,0,34.95
C0100065102,3,212.98,29,243,212.98
C0100065103,3,197.98,56,152,197.98
C0100065149,3,347.99,98,237,347.99
C0100065221,41,974.63,6,358,974.63
C0100065286,16,851.86,12,341,851.86
C0100065307,5,455.99,86,238,455.99
C0100065392,3,302.99,181,180,302.99
